BatchAccount,ConfigIndex,IsListed,Price,LifecycleStart,Mints,Resync
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,48,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,49,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,50,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,51,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,52,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,53,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,54,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,0,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,1,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,2,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,3,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,4,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,5,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,6,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,7,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,8,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,9,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,10,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,11,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,12,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,13,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,14,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,15,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,16,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,17,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,18,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,19,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,20,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,21,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,22,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,23,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,24,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,25,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,26,false,0.000000,0,0,false
